county_fips,county_name,state,month_date,period,year,month,quarter,Overdose_Rate_X100K,county_all_drugs_death_count,county_all_drugs_monthly_rate,county_fentanyl_death_count,county_fentanyl_monthly_rate,county_pct_fentanyl,county_population,lagged_neighbor_all_drugs_deaths,lagged_neighbor_fentanyl_deaths,lagged_neighbor_all_drugs_monthly_rate,lagged_neighbor_fentanyl_monthly_rate,lagged_neighbor_pct_fentanyl,county_all_drugs_death_count_2mo_rolling,county_all_drugs_death_high_2mo,county_all_drugs_death_low_2mo,county_all_drugs_death_avg_2mo,county_all_drugs_death_high_3mo,county_all_drugs_death_low_3mo,county_all_drugs_death_avg_3mo,lagged_neighbor_all_drugs_deaths_2mo_rolling,lagged_neighbor_all_drugs_high_2mo,lagged_neighbor_all_drugs_low_2mo,lagged_neighbor_all_drugs_avg_2mo,lagged_neighbor_all_drugs_high_3mo,lagged_neighbor_all_drugs_low_3mo,lagged_neighbor_all_drugs_avg_3mo,county_all_drugs_death_avg_6mo,county_fentanyl_death_avg_6mo,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,SS_total_number_of_recipients,SS_age_eligibility,SS_blind_and_disabled_eligibility,SS_under_18,SS_18_to_64,SS_65_or_older,SSI_recipients_also_receiving_OASDI,SS_amount_of_payments_(thousands of dollars),Fentanyl Seizures lbs,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
6107,TULARE,CA,12/1/2021,202112,2021,12,4,1.424667839,5,1.055642939,4,0.844514351,0.8,473645,196,116,2.35433173,1.393380004,0.679310345,10,5,5,5,5,5,5,440,244,196,220,300,196,246.6666667,7.666666667,5.666666667,476946,239528,237418,34661,17554,17107,73985,37895,36090,34010,17331,16679,50006,25422,24584,350959,175269,175690,334290,166748,167542,204950,104464,100486,129728,66161,63567,99166,49987,49179,55390,25178,30212,34661,17554,17107,39598,20282,19316,43181,22063,21118,39661,20263,19398,35561,18040,17521,33806,17103,16703,33430,17169,16261,32262,16420,15842,30230,15469,14761,26419,13463,12956,25560,13034,12526,24522,12280,12242,22665,11210,11455,18639,8951,9688,14950,7028,7922,9770,4404,5366,6340,2716,3624,5691,2079,3612,31.7,31.3,32.2,6107,17895,3667,14228,2437,8612,6846,8243,11676,2385.88,79348,17.1,62058
6109,TUOLUMNE,CA,1/1/2021,202101,2021,1,1,10.78236867,5,9.125586319,2,3.650234528,0.4,54791,225,81,3.180843687,1.145103727,0.122222222,10,5,5,5,5,5,5,405,225,180,202.5,225,180,198,3.333333333,0.666666667,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,1890.16,6158,12.1,63336
6109,TUOLUMNE,CA,2/1/2021,202102,2021,2,1,10.78236867,5,9.125586319,2,3.650234528,0.4,54791,92,28,2.934354659,0.893064461,0.11025641,10,5,5,5,5,5,5,317,225,92,158.5,225,92,165.6666667,3.333333333,0.666666667,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,1593.52,6158,12.1,63336
6109,TUOLUMNE,CA,3/1/2021,202103,2021,3,1,10.78236867,5,9.125586319,2,3.650234528,0.4,54791,84,24,2.679193384,0.765483824,0.109090909,10,5,5,5,5,5,5,176,92,84,88,225,84,133.6666667,4.166666667,1,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,1303.76,6158,12.1,63336
6109,TUOLUMNE,CA,4/1/2021,202104,2021,4,2,10.78236867,5,9.125586319,1,1.825117264,0.2,54791,80,28,2.551612747,0.893064461,0.1,10,5,5,5,5,5,5,164,84,80,82,92,80,85.33333333,5,1.166666667,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,1772.86,6158,12.1,63336
6109,TUOLUMNE,CA,5/1/2021,202105,2021,5,2,10.78236867,5,9.125586319,1,1.825117264,0.2,54791,40,24,1.275806373,0.765483824,0.2,10,5,5,5,5,5,5,120,80,40,60,84,40,68,5,1.333333333,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,1899.22,6158,12.1,63336
6109,TUOLUMNE,CA,6/1/2021,202106,2021,6,2,0,0,0,0,0,0,54791,128,80,4.082580395,2.551612747,0.357575758,5,5,0,2.5,5,0,3.333333333,168,128,40,84,128,40,82.66666667,4.166666667,1.333333333,54515,28402,26113,2398,1196,1202,4660,2357,2303,2114,1084,1030,3473,1935,1538,46372,24306,22066,45343,23765,21578,17983,10294,7689,12932,7543,5389,14029,7159,6870,14909,7128,7781,2398,1196,1202,2541,1271,1270,2655,1354,1301,2476,1279,1197,2575,1472,1103,3307,1977,1330,3358,1936,1422,3237,1888,1349,3030,1742,1288,2797,1595,1202,2957,1571,1386,3671,1768,1903,4604,2225,2379,4787,2337,2450,4042,2013,2029,2749,1319,1430,1763,819,944,1568,640,928,48.1,45.3,51.3,6109,1505,158,1347,81,974,450,705,971,2112.82,6158,12.1,63336
6109,TUOLUMNE,CA,7/1/2021,202107,2021,7,3,10.70228387,5,9.125586319,2,3.650234528,0.4,54791,148,92,4.720483582,2.934354659,0.531372549,5,5,0,2.5,5,0,3.333333333,276,148,128,138,148,40,105.3333333,4.166666667,1.333333333,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,1674.54,6158,12.1,63336
6109,TUOLUMNE,CA,8/1/2021,202108,2021,8,3,10.70228387,5,9.125586319,2,3.650234528,0.4,54791,116,44,3.699838483,1.403387011,0.216666667,10,5,5,5,5,0,3.333333333,264,148,116,132,148,116,130.6666667,4.166666667,1.333333333,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,2265.1,6158,12.1,63336
6109,TUOLUMNE,CA,9/1/2021,202109,2021,9,3,10.70228387,5,9.125586319,2,3.650234528,0.4,54791,108,52,3.444677208,1.658548285,0.221568627,10,5,5,5,5,5,5,224,116,108,112,148,108,124,4.166666667,1.333333333,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,1474.56,6158,12.1,63336
6109,TUOLUMNE,CA,10/1/2021,202110,2021,10,4,10.70228387,5,9.125586319,4,7.300469055,0.8,54791,84,40,2.679193384,1.275806373,0.224242424,10,5,5,5,5,5,5,192,108,84,96,116,84,102.6666667,4.166666667,1.833333333,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,2423.04,6158,12.1,63336
6109,TUOLUMNE,CA,11/1/2021,202111,2021,11,4,0,0,0,0,0,0,54791,80,32,2.551612747,1.020645099,0.266666667,5,5,0,2.5,5,0,3.333333333,164,84,80,82,108,80,90.66666667,3.333333333,1.666666667,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,1607.26,6158,12.1,63336
6109,TUOLUMNE,CA,12/1/2021,202112,2021,12,4,10.70228387,5,9.125586319,4,7.300469055,0.8,54791,84,36,2.679193384,1.148225736,0.172727273,5,5,0,2.5,5,0,3.333333333,164,84,80,82,84,80,82.66666667,4.166666667,2.333333333,55065,28380,26685,2401,1221,1180,4809,2374,2435,2270,1155,1115,3545,1942,1603,46719,24202,22517,45585,23630,21955,18113,10067,8046,12873,7272,5601,13965,7153,6812,15202,7263,7939,2401,1221,1180,2604,1265,1339,2780,1411,1369,2632,1352,1280,2608,1443,1165,3021,1747,1274,3406,1926,1480,3277,1823,1454,3169,1776,1393,2749,1551,1198,3074,1610,1464,3590,1772,1818,4552,2220,2332,4819,2347,2472,4266,2127,2139,2816,1387,1429,1768,799,969,1533,603,930,48,45.7,50.7,6109,1505,158,1347,81,974,450,705,971,2385.88,6158,12.1,63336
6111,VENTURA,CA,1/1/2021,202101,2021,1,1,2.66117479,18,2.143806543,11,1.310103998,0.611111111,839628,2106,1080,2.057780905,1.055272259,0.397346955,35,18,17,17.5,20,17,18.33333333,4059,2106,1953,2029.5,2106,1953,2022,17.33333333,10.16666667,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,1890.16,75060,9.1,90961
6111,VENTURA,CA,2/1/2021,202102,2021,2,1,0.73921522,5,0.595501817,3,0.35730109,0.6,839628,1080,600,2.391959826,1.32886657,0.404377104,23,18,5,11.5,18,5,13.33333333,3186,2106,1080,1593,2106,1080,1713,15,9,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,1593.52,75060,9.1,90961
6111,VENTURA,CA,3/1/2021,202103,2021,3,1,3.252546966,22,2.620207997,14,1.667405089,0.636363636,839628,788,424,1.745244762,0.939065709,0.401375103,27,22,5,13.5,22,5,15,1868,1080,788,934,2106,788,1324.666667,16.66666667,10.33333333,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,1303.76,75060,9.1,90961
6111,VENTURA,CA,4/1/2021,202104,2021,4,2,3.548233054,24,2.858408724,15,1.786505452,0.625,839628,980,544,2.170482064,1.204839023,0.400765404,46,24,22,23,24,5,17,1768,980,788,884,1080,788,949.3333333,17.66666667,11,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,1772.86,75060,9.1,90961
6111,VENTURA,CA,5/1/2021,202105,2021,5,2,2.365488703,16,1.905605816,10,1.191003635,0.625,839628,1076,640,2.383100715,1.417457674,0.506422018,40,24,16,20,24,16,20.66666667,2056,1076,980,1028,1076,788,948,17,10.66666667,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,1899.22,75060,9.1,90961
6111,VENTURA,CA,6/1/2021,202106,2021,6,2,2.956860878,20,2.38200727,13,1.548304725,0.65,839628,1096,648,2.427396268,1.435175895,0.511261261,36,20,16,18,24,16,20,2172,1096,1076,1086,1096,980,1050.666667,17.5,11,841387,416460,424927,46293,23536,22757,96032,48940,47092,45230,22921,22309,75719,38448,37271,676393,332469,343924,653832,321063,332769,328445,167315,161130,218901,111762,107139,218851,107513,111338,140361,63340,77021,46293,23536,22757,52456,26890,25566,54981,27866,27115,54975,27870,27105,54569,27683,26886,58466,30176,28290,55205,28591,26614,53899,27397,26502,51331,25598,25733,51992,25511,26481,55177,27449,27728,57354,28081,29273,54328,26472,27856,44486,21165,23321,36545,17101,19444,24967,11230,13737,16330,6956,9374,18033,6888,11145,39,37.8,40.3,6111,14909,4218,10691,1414,7010,6485,6727,9187,2112.82,75060,9.1,90961
6111,VENTURA,CA,7/1/2021,202107,2021,7,3,3.097285745,21,2.501107633,15,1.786505452,0.714285714,839628,1188,704,2.631155808,1.559203442,0.502359956,41,21,20,20.5,21,16,19,2284,1188,1096,1142,1188,1076,1120,18,11.66666667,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,1674.54,75060,9.1,90961
6111,VENTURA,CA,8/1/2021,202108,2021,8,3,3.687244935,25,2.977509087,18,2.143806543,0.72,839628,1148,672,2.542564704,1.488330558,0.451991034,46,25,21,23,25,20,22,2336,1188,1148,1168,1188,1096,1144,21.33333333,14.16666667,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,2265.1,75060,9.1,90961
6111,VENTURA,CA,9/1/2021,202109,2021,9,3,2.949795948,20,2.38200727,15,1.786505452,0.75,839628,1164,688,2.578001145,1.523767,0.446296296,45,25,20,22.5,25,20,22,2312,1164,1148,1156,1188,1148,1166.666667,21,14.33333333,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,1474.56,75060,9.1,90961
6111,VENTURA,CA,10/1/2021,202110,2021,10,4,3.39226534,23,2.73930836,16,1.905605816,0.695652174,839628,1052,612,2.329946052,1.355443901,0.459558881,43,23,20,21.5,25,20,22.66666667,2216,1164,1052,1108,1164,1052,1121.333333,20.83333333,14.5,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,2423.04,75060,9.1,90961
6111,VENTURA,CA,11/1/2021,202111,2021,11,4,2.949795948,20,2.38200727,14,1.667405089,0.7,839628,1068,628,2.365382494,1.390880343,0.496340674,43,23,20,21.5,23,20,21,2120,1068,1052,1060,1164,1052,1094.666667,21.5,15.16666667,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,1607.26,75060,9.1,90961
6111,VENTURA,CA,12/1/2021,202112,2021,12,4,3.539755137,24,2.858408724,16,1.905605816,0.666666667,839628,936,556,2.073031849,1.231416355,0.50908046,44,24,20,22,24,20,22.33333333,2004,1068,936,1002,1068,936,1018.666667,22.16666667,15.66666667,839358,418628,420730,44057,22360,21697,94220,48130,46090,45972,23419,22553,76353,38949,37404,678013,336369,341644,655109,324719,330390,330159,169163,160996,219349,112676,106673,218053,108907,109146,141354,64187,77167,44057,22360,21697,50522,25912,24610,55213,28099,27114,55514,28317,27197,55296,28170,27126,56152,28876,27276,55820,28795,27025,54727,28276,26451,52650,26729,25921,51024,25463,25561,55800,28175,27625,56485,28276,28209,54744,26993,27751,45549,22046,23503,37454,17623,19831,25024,11330,13694,16300,6976,9324,17027,6212,10815,39.3,38.3,40.4,6111,14909,4218,10691,1414,7010,6485,6727,9187,2385.88,75060,9.1,90961
6113,YOLO,CA,1/1/2021,202101,2021,1,1,2.777500028,5,2.314761232,1,0.462952246,0.2,216005,288,81,1.352379342,0.38035669,0.222222222,10,5,5,5,5,5,5,621,333,288,310.5,333,225,282,5,1.5,219728,106447,113281,11297,5733,5564,23075,11689,11386,10823,5534,5289,43876,20348,23528,180018,86320,93698,174533,83491,91042,108116,52677,55439,56144,28203,27941,45333,22034,23299,29180,12906,16274,11297,5733,5564,12683,6427,6256,13119,6670,6449,21726,10214,11512,30246,14260,15986,15930,8054,7876,13802,7138,6664,13805,6774,7031,12607,6237,6370,11390,5713,5677,11507,5572,5935,11465,5551,5914,10971,5198,5773,9481,4360,5121,7704,3525,4179,5043,2263,2780,3302,1368,1934,3650,1390,2260,31.6,31.2,32.1,6113,4608,929,3679,298,2336,1974,1823,3132,1890.16,31066,14.8,80668
6113,YOLO,CA,2/1/2021,202102,2021,2,1,2.777500028,5,2.314761232,1,0.462952246,0.2,216005,288,104,3.058700282,1.104530657,0.301182033,10,5,5,5,5,5,5,576,288,288,288,333,288,303,5,1.5,219728,106447,113281,11297,5733,5564,23075,11689,11386,10823,5534,5289,43876,20348,23528,180018,86320,93698,174533,83491,91042,108116,52677,55439,56144,28203,27941,45333,22034,23299,29180,12906,16274,11297,5733,5564,12683,6427,6256,13119,6670,6449,21726,10214,11512,30246,14260,15986,15930,8054,7876,13802,7138,6664,13805,6774,7031,12607,6237,6370,11390,5713,5677,11507,5572,5935,11465,5551,5914,10971,5198,5773,9481,4360,5121,7704,3525,4179,5043,2263,2780,3302,1368,1934,3650,1390,2260,31.6,31.2,32.1,6113,4608,929,3679,298,2336,1974,1823,3132,1593.52,31066,14.8,80668
6113,YOLO,CA,3/1/2021,202103,2021,3,1,2.777500028,5,2.314761232,1,0.462952246,0.2,216005,244,108,2.59139885,1.147012606,0.490243902,10,5,5,5,5,5,5,532,288,244,266,288,244,273.3333333,5,1.5,219728,106447,113281,11297,5733,5564,23075,11689,11386,10823,5534,5289,43876,20348,23528,180018,86320,93698,174533,83491,91042,108116,52677,55439,56144,28203,27941,45333,22034,23299,29180,12906,16274,11297,5733,5564,12683,6427,6256,13119,6670,6449,21726,10214,11512,30246,14260,15986,15930,8054,7876,13802,7138,6664,13805,6774,7031,12607,6237,6370,11390,5713,5677,11507,5572,5935,11465,5551,5914,10971,5198,5773,9481,4360,5121,7704,3525,4179,5043,2263,2780,3302,1368,1934,3650,1390,2260,31.6,31.2,32.1,6113,4608,929,3679,298,2336,1974,1823,3132,1303.76,31066,14.8,80668
